PRICE,PLATFORM,GENDER,REGION,AGE
39,android,female,tur,26
49,android,female,tur,26
49,android,female,tur,26
49,android,female,tur,26
29,android,female,tur,26
29,android,female,tur,26
49,android,female,tur,26
29,android,female,tur,26
49,android,female,tur,26
29,android,female,tur,26
39,android,female,tur,26
39,android,female,tur,26
49,android,female,tur,26
19,android,female,tur,26
19,android,female,tur,26
49,android,female,usa,22
19,ios,male,bra,24
49,ios,male,bra,24
29,ios,male,bra,24
39,ios,male,bra,24
49,ios,male,bra,24
39,ios,male,bra,24
19,ios,male,bra,24
49,ios,male,bra,24
39,ios,male,bra,24
59,ios,male,bra,24
29,ios,male,bra,24
39,ios,male,bra,24
9,ios,male,bra,24
29,ios,male,bra,24
29,ios,male,bra,24
29,ios,male,bra,24
49,ios,male,bra,24
19,ios,male,bra,24
29,ios,male,bra,24
49,ios,female,tur,18
39,ios,female,tur,18
19,ios,female,fra,31
49,ios,female,fra,31
19,ios,female,fra,31
39,ios,female,fra,31
29,ios,female,fra,31
19,ios,female,fra,31
39,ios,female,fra,31
19,ios,female,fra,31
49,ios,female,fra,31
39,ios,female,fra,31
39,ios,female,fra,31
29,android,male,bra,19
49,android,male,bra,19
29,android,male,bra,19
39,android,male,bra,19
49,android,male,bra,19
39,android,male,bra,19
9,android,male,bra,19
29,android,male,bra,19
29,android,male,bra,19
29,android,male,bra,19
39,android,male,bra,19
49,android,male,bra,19
19,android,male,bra,19
39,android,male,bra,19
49,android,male,bra,19
29,ios,male,usa,27
49,ios,male,usa,27
59,ios,male,usa,27
39,ios,male,usa,27
29,ios,male,usa,27
39,ios,male,usa,27
19,ios,male,usa,27
29,ios,male,usa,27
39,ios,male,usa,27
29,ios,male,usa,27
19,ios,male,usa,27
39,ios,male,usa,27
39,android,female,bra,31
29,android,female,bra,31
29,android,female,bra,31
29,android,female,bra,31
39,android,female,bra,31
29,android,female,bra,31
